,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,FSD,TSD,density,pH,sulphates,alcohol,quality
852,0.3008849557522124,0.42,0.32,0.1095890410958904,0.08,0.35211267605633806,0.4098939929328622,0.99801,0.3779527559055116,1.07,0.19999999999999996,5
853,0.4159292035398231,0.36,0.39,0.0410958904109589,0.08,0.5633802816901409,0.17314487632508835,0.99652,0.5748031496062991,0.73,0.3846153846153846,6
854,0.4159292035398231,0.36,0.39,0.0410958904109589,0.08,0.5633802816901409,0.17314487632508835,0.99652,0.5748031496062991,0.73,0.3846153846153846,6
855,0.2654867256637168,0.735,0.02,0.1095890410958904,0.071,0.1267605633802817,0.028268551236749116,0.99538,0.606299212598425,0.71,0.5076923076923077,7
856,0.4159292035398231,0.36,0.39,0.0410958904109589,0.08,0.5633802816901409,0.17314487632508835,0.99652,0.5748031496062991,0.73,0.3846153846153846,6
857,0.3185840707964601,0.26,0.34,0.1095890410958904,0.073,0.2112676056338028,0.1448763250883392,0.99594,0.5196850393700787,0.78,0.44615384615384635,7
858,0.6283185840707963,0.28,0.47,0.0547945205479452,0.054,0.22535211267605634,0.09187279151943463,0.99686,0.3228346456692912,0.67,0.33846153846153837,7
859,0.19469026548672563,0.56,0.22,0.06164383561643835,0.074,0.19718309859154928,0.0636042402826855,0.99438,0.5196850393700787,0.82,0.4307692307692308,6
860,0.23008849557522126,0.62,0.06,0.1232876712328767,0.077,0.19718309859154928,0.2791519434628975,0.99746,0.606299212598425,0.54,0.1692307692307693,5
861,0.10619469026548678,1.01,0.66,0.07534246575342465,0.039,0.19718309859154928,0.28975265017667845,0.99357,0.7244094488188977,0.6,0.476923076923077,6
862,0.256637168141593,0.42,0.32,0.1232876712328767,0.067,0.08450704225352114,0.06713780918727916,0.99628,0.393700787401575,0.44,0.3076923076923077,5
863,0.23008849557522126,0.62,0.06,0.1095890410958904,0.078,0.22535211267605634,0.2756183745583039,0.99746,0.606299212598425,0.53,0.19999999999999996,5
864,0.23008849557522126,0.62,0.06,0.1232876712328767,0.077,0.19718309859154928,0.2791519434628975,0.99746,0.606299212598425,0.54,0.1692307692307693,5
865,0.23008849557522126,0.635,0.07,0.11643835616438356,0.077,0.2112676056338028,0.2826855123674912,0.99748,0.606299212598425,0.54,0.19999999999999996,5
866,0.19469026548672563,0.49,0.22,0.0958904109589041,0.071,0.16901408450704225,0.0636042402826855,0.99438,0.5275590551181102,0.83,0.44615384615384635,6
867,0.20353982300884965,0.51,0.23,0.07534246575342465,0.072,0.16901408450704225,0.05653710247349823,0.99438,0.5196850393700787,0.84,0.4307692307692308,6
868,0.19469026548672563,0.56,0.22,0.06164383561643835,0.074,0.19718309859154928,0.0636042402826855,0.99438,0.5196850393700787,0.82,0.4307692307692308,6
869,0.2654867256637168,0.63,0.03,0.07534246575342465,0.08,0.36619718309859156,0.13074204946996465,0.99578,0.5511811023622046,0.64,0.3846153846153846,6
870,0.2743362831858408,0.715,0.01,0.0821917808219178,0.064,0.4225352112676057,0.13074204946996465,0.99371,0.5275590551181102,0.57,0.5230769230769232,6
871,0.20353982300884965,0.56,0.03,0.0410958904109589,0.086,0.49295774647887325,0.1413427561837456,0.99522,0.622047244094488,0.57,0.33846153846153837,5
872,0.23893805309734517,0.35,0.24,0.07534246575342465,0.067,0.3802816901408451,0.14840989399293286,0.99576,0.5433070866141732,0.54,0.24615384615384617,4
873,0.3982300884955752,0.21,0.37,0.04794520547945205,0.067,0.07042253521126761,0.014134275618374562,0.99552,0.38582677165354307,0.58,0.41538461538461546,7
874,0.5132743362831859,0.38,0.46,0.0821917808219178,0.104,0.07042253521126761,0.014134275618374562,0.99664,0.29921259842519676,0.65,0.5230769230769232,7
875,0.3716814159292037,0.31,0.4,0.13013698630136986,0.109,0.08450704225352114,0.0353356890459364,0.99614,0.44881889763779537,0.79,0.5230769230769232,7
876,0.22123893805309736,0.47,0.0,0.08904109589041095,0.067,0.08450704225352114,0.028268551236749116,0.99517,0.5196850393700787,0.58,0.3846153846153846,4
877,0.2743362831858408,0.715,0.01,0.0821917808219178,0.064,0.4225352112676057,0.13074204946996465,0.99371,0.5275590551181102,0.57,0.5230769230769232,6
878,0.3716814159292037,0.61,0.19,0.21232876712328766,0.094,0.4084507042253521,0.22261484098939927,0.99787,0.3779527559055116,0.5,0.24615384615384617,6
879,0.23008849557522126,0.6,0.04,0.1095890410958904,0.076,0.23943661971830985,0.28975265017667845,0.99745,0.622047244094488,0.55,0.1692307692307693,5
880,0.4070796460176991,0.56,0.18,0.04794520547945205,0.078,0.1267605633802817,0.053003533568904596,0.99576,0.3228346456692912,0.49,0.23076923076923084,5
881,0.2654867256637168,0.715,0.0,0.0821917808219178,0.068,0.4084507042253521,0.10247349823321555,0.99533,0.5826771653543306,0.65,0.4615384615384617,6
882,0.33628318584070804,0.31,0.29,0.1506849315068493,0.1939999999999999,0.18309859154929578,0.0706713780918728,0.99536,0.3779527559055116,0.78,0.5538461538461539,6
883,0.23008849557522126,0.6,0.04,0.1095890410958904,0.076,0.23943661971830985,0.28975265017667845,0.99745,0.622047244094488,0.55,0.1692307692307693,5
884,0.3716814159292037,0.61,0.19,0.21232876712328766,0.094,0.4084507042253521,0.22261484098939927,0.99787,0.3779527559055116,0.5,0.24615384615384617,6
885,0.38053097345132747,0.75,0.14,0.1095890410958904,0.086,0.11267605633802817,0.08480565371024736,0.99824,0.47244094488188937,0.64,0.32307692307692304,5
886,0.3893805309734514,0.8,0.12,0.10273972602739725,0.083,0.09859154929577466,0.07773851590106007,0.99836,0.46456692913385833,0.65,0.3076923076923077,6
887,0.5398230088495575,0.52,0.38,0.11643835616438356,0.066,0.3943661971830986,0.17667844522968196,0.99577,0.3228346456692912,0.79,0.5692307692307692,7
888,0.19469026548672563,0.57,0.0,0.1095890410958904,0.072,0.4366197183098592,0.2049469964664311,0.99491,0.5433070866141732,0.56,0.4307692307692308,6
889,0.5398230088495575,0.9,0.34,0.3904109589041096,0.1119999999999999,0.3098591549295775,0.3286219081272085,1.00289,0.3779527559055116,0.68,0.13846153846153864,5
890,0.23008849557522126,0.34,0.24,0.07534246575342465,0.071,0.4084507042253521,0.1625441696113074,0.99576,0.5511811023622046,0.58,0.2615384615384615,5
891,0.23008849557522126,0.66,0.03,0.0958904109589041,0.078,0.2112676056338028,0.2826855123674912,0.99743,0.622047244094488,0.57,0.19999999999999996,5
892,0.48672566371681414,0.45,0.23,0.0684931506849315,0.0819999999999999,0.1267605633802817,0.04240282685512367,0.99774,0.3779527559055116,0.65,0.13846153846153864,6
893,0.23008849557522126,0.66,0.03,0.0958904109589041,0.078,0.2112676056338028,0.2826855123674912,0.99743,0.622047244094488,0.57,0.19999999999999996,5
894,0.23008849557522126,0.63,0.03,0.08904109589041095,0.08,0.22535211267605634,0.28975265017667845,0.99745,0.622047244094488,0.58,0.2153846153846155,6
895,0.22123893805309736,0.59,0.01,0.0958904109589041,0.08,0.36619718309859156,0.13074204946996465,0.9955,0.5354330708661417,0.58,0.3538461538461537,6
896,0.32743362831858414,0.31,0.39,0.10273972602739725,0.078,0.22535211267605634,0.13074204946996465,0.99444,0.44881889763779537,0.77,0.6307692307692307,7
897,0.22123893805309736,0.59,0.01,0.0958904109589041,0.08,0.36619718309859156,0.13074204946996465,0.9955,0.5354330708661417,0.58,0.3538461538461537,6
898,0.32743362831858414,0.31,0.39,0.10273972602739725,0.078,0.22535211267605634,0.13074204946996465,0.99444,0.44881889763779537,0.77,0.6307692307692307,7
899,0.32743362831858414,1.02,0.02,0.17123287671232876,0.084,0.07042253521126761,0.0176678445229682,0.99892,0.5826771653543306,0.49,0.40000000000000013,3
900,0.38053097345132747,0.31,0.36,0.11643835616438356,0.0559999999999999,0.1267605633802817,0.11660777385159012,0.99562,0.5196850393700787,0.69,0.5230769230769232,5
901,0.24778761061946908,0.635,0.1,0.10273972602739725,0.08,0.2112676056338028,0.09540636042402827,0.99736,0.6614173228346458,0.69,0.36923076923076925,7
902,0.24778761061946908,0.635,0.1,0.10273972602739725,0.08,0.2112676056338028,0.09540636042402827,0.99736,0.6614173228346458,0.69,0.36923076923076925,7
903,0.19469026548672563,0.59,0.06,0.34931506849315064,0.06,0.14084507042253522,0.04240282685512367,0.9962,0.5275590551181102,0.59,0.36923076923076925,7
904,0.19469026548672563,0.59,0.06,0.34931506849315064,0.06,0.14084507042253522,0.04240282685512367,0.9962,0.5275590551181102,0.59,0.36923076923076925,7
905,0.4070796460176991,0.58,0.2,0.14383561643835616,0.081,0.19718309859154928,0.38515901060070673,0.998,0.38582677165354307,0.59,0.1692307692307693,5
906,0.23008849557522126,0.54,0.27,0.11643835616438356,0.084,0.15492957746478872,0.2544169611307421,0.9964,0.5118110236220472,0.71,0.40000000000000013,5
907,0.1327433628318584,0.56,0.0,0.08904109589041095,0.079,0.07042253521126761,0.010600706713780918,0.9948,0.6692913385826769,0.54,0.476923076923077,6
908,0.24778761061946908,0.52,0.13,0.10273972602739725,0.078,0.46478873239436624,0.19434628975265017,0.99528,0.5433070866141732,0.59,0.36923076923076925,6
909,0.23893805309734517,0.305,0.39,0.02054794520547945,0.059,0.08450704225352114,0.0176678445229682,0.99331,0.43307086614173196,0.52,0.476923076923077,6
910,0.4159292035398231,0.38,0.48,0.19863013698630136,0.132,0.02816901408450704,0.0176678445229682,0.99577,0.38582677165354307,0.57,0.7384615384615383,6
911,0.3982300884955752,0.28,0.46,0.5547945205479452,0.114,0.02816901408450704,0.010600706713780918,0.99901,0.34645669291338566,0.6,0.3846153846153846,6
912,0.47787610619469034,0.46,0.44,0.136986301369863,0.065,0.04225352112676056,0.007067137809187281,0.99674,0.46456692913385833,0.62,0.5846153846153845,6
913,0.424778761061947,0.395,0.46,0.2534246575342466,0.094,0.02816901408450704,0.014134275618374562,0.99639,0.417322834645669,0.64,0.5846153846153845,7
914,0.23893805309734517,0.305,0.39,0.02054794520547945,0.059,0.08450704225352114,0.0176678445229682,0.99331,0.43307086614173196,0.52,0.476923076923077,6
915,0.35398230088495575,0.315,0.4,0.08904109589041095,0.079,0.02816901408450704,0.0,0.99512,0.417322834645669,0.67,0.5384615384615385,6
916,0.06194690265486724,0.715,0.19,0.0410958904109589,0.161,0.08450704225352114,0.19787985865724383,0.99395,0.6929133858267718,0.61,0.40000000000000013,5
917,0.19469026548672563,0.41,0.31,0.5410958904109588,0.084,0.35211267605633806,0.13780918727915192,0.99824,0.5039370078740153,0.64,0.2615384615384615,6
918,0.33628318584070804,0.36,0.32,0.08904109589041095,0.081,0.4366197183098592,0.2579505300353357,0.9964,0.44094488188976344,0.72,0.40000000000000013,6
919,0.33628318584070804,0.62,0.12,0.06164383561643835,0.072,0.5211267605633804,0.1413427561837456,0.99504,0.5039370078740153,0.89,0.5230769230769232,6
920,0.4424778761061947,0.41,0.37,0.0958904109589041,0.091,0.1267605633802817,0.06007067137809187,0.99786,0.393700787401575,0.56,0.32307692307692304,5
921,0.33628318584070804,0.36,0.32,0.08904109589041095,0.081,0.4366197183098592,0.2579505300353357,0.9964,0.44094488188976344,0.72,0.40000000000000013,6
922,0.33628318584070804,0.62,0.12,0.06164383561643835,0.072,0.5211267605633804,0.1413427561837456,0.99504,0.5039370078740153,0.89,0.5230769230769232,6
923,0.19469026548672563,0.41,0.31,0.5410958904109588,0.084,0.35211267605633806,0.13780918727915192,0.99824,0.5039370078740153,0.64,0.2615384615384615,6
924,0.35398230088495575,0.47,0.27,0.0958904109589041,0.055,0.18309859154929578,0.07773851590106007,0.99516,0.34645669291338566,0.8,0.4307692307692308,5
925,0.35398230088495575,0.22,0.36,0.0684931506849315,0.064,0.7323943661971831,0.2508833922261484,0.99604,0.5748031496062991,0.87,0.40000000000000013,7
926,0.424778761061947,0.24,0.33,0.0958904109589041,0.061,0.7183098591549296,0.23674911660777387,0.99786,0.5748031496062991,0.9,0.2769230769230768,6
927,0.33628318584070804,0.67,0.19,0.08904109589041095,0.093,0.14084507042253522,0.24381625441696114,0.99736,0.3622047244094486,0.59,0.12307692307692308,4
928,0.35398230088495575,0.47,0.27,0.0958904109589041,0.055,0.18309859154929578,0.07773851590106007,0.99516,0.34645669291338566,0.8,0.4307692307692308,5
929,0.36283185840707965,0.33,0.38,0.1643835616438356,0.063,0.1267605633802817,0.04593639575971732,0.99468,0.44094488188976344,0.73,0.5538461538461539,7
930,0.17699115044247782,0.61,0.01,0.0684931506849315,0.08,0.09859154929577466,0.06713780918727916,0.99746,0.7480314960629921,0.73,0.32307692307692304,5
931,0.24778761061946908,0.61,0.01,0.07534246575342465,0.074,0.16901408450704225,0.11307420494699648,0.99748,0.5826771653543306,0.65,0.2153846153846155,5
932,0.2654867256637168,0.4,0.29,0.0684931506849315,0.078,0.3943661971830986,0.21201413427561838,0.9971,0.5590551181102361,0.59,0.1692307692307693,6
933,0.24778761061946908,0.61,0.01,0.07534246575342465,0.074,0.16901408450704225,0.11307420494699648,0.99748,0.5826771653543306,0.65,0.2153846153846155,5
934,0.17699115044247782,0.61,0.01,0.0684931506849315,0.08,0.09859154929577466,0.06713780918727916,0.99746,0.7480314960629921,0.73,0.32307692307692304,5
935,0.3716814159292037,0.3,0.38,0.0958904109589041,0.06,0.25352112676056343,0.2332155477031802,0.99543,0.5118110236220472,0.72,0.5230769230769232,6
936,0.3716814159292037,0.3,0.38,0.0958904109589041,0.06,0.25352112676056343,0.2332155477031802,0.99543,0.5118110236220472,0.72,0.5230769230769232,6
937,0.654867256637168,0.63,0.5,0.03424657534246575,0.071,0.07042253521126761,0.0706713780918728,0.99791,0.2598425196850389,0.6,0.3076923076923077,4
938,0.23008849557522126,0.38,0.38,0.13013698630136986,0.068,0.3098591549295775,0.12720848056537104,0.99356,0.47244094488188937,0.72,0.6923076923076923,7
939,0.1415929203539823,0.46,0.17,0.04794520547945205,0.073,0.08450704225352114,0.0176678445229682,0.99425,0.6850393700787398,0.54,0.4615384615384617,5
940,0.4424778761061947,0.33,0.52,0.08904109589041095,0.074,0.16901408450704225,0.06713780918727916,0.99509,0.48818897637795233,0.76,0.6153846153846154,7
941,0.46902654867256643,0.27,0.49,0.2808219178082192,0.0819999999999999,0.11267605633802817,0.038869257950530034,0.99484,0.35433070866141714,0.52,0.6307692307692307,7
942,0.48672566371681414,0.43,0.4,0.11643835616438356,0.092,0.16901408450704225,0.1625441696113074,0.99834,0.3779527559055116,0.64,0.24615384615384617,7
943,0.4601769911504425,0.5,0.34,0.0958904109589041,0.094,0.1267605633802817,0.13780918727915192,0.99864,0.393700787401575,0.6,0.19999999999999996,7
944,0.32743362831858414,0.3,0.49,0.19863013698630136,0.09,0.14084507042253522,0.0636042402826855,0.99498,0.417322834645669,0.64,0.5692307692307692,7
945,0.49557522123893805,0.44,0.42,0.07534246575342465,0.071,0.08450704225352114,0.04946996466431096,0.99566,0.3149606299212597,0.79,0.41538461538461546,7
946,0.49557522123893805,0.44,0.58,0.21917808219178078,0.092,0.14084507042253522,0.0636042402826855,0.99745,0.43307086614173196,0.99,0.5538461538461539,7
947,0.32743362831858414,0.28,0.48,0.0821917808219178,0.093,0.07042253521126761,0.021201413427561835,0.99408,0.4094488188976375,0.62,0.6153846153846154,7
948,0.38053097345132747,0.12,0.45,0.06164383561643835,0.075,0.1267605633802817,0.053003533568904596,0.99552,0.5275590551181102,0.76,0.5384615384615385,7
949,0.38053097345132747,0.12,0.45,0.06164383561643835,0.075,0.1267605633802817,0.053003533568904596,0.99552,0.5275590551181102,0.76,0.5384615384615385,7
950,0.38053097345132747,0.12,0.45,0.06164383561643835,0.075,0.1267605633802817,0.053003533568904596,0.99552,0.5275590551181102,0.76,0.5384615384615385,7
951,0.32743362831858414,0.28,0.48,0.0821917808219178,0.093,0.07042253521126761,0.021201413427561835,0.99408,0.4094488188976375,0.62,0.6153846153846154,7
952,0.3185840707964601,0.31,0.4,0.08904109589041095,0.0579999999999999,0.07042253521126761,0.014134275618374562,0.99536,0.44881889763779537,0.68,0.4307692307692308,7
953,0.49557522123893805,0.34,0.48,0.0821917808219178,0.052,0.056338028169014086,0.010600706713780918,0.99458,0.3622047244094486,0.69,0.5692307692307692,7
954,0.2654867256637168,0.43,0.4,0.1232876712328767,0.0819999999999999,0.07042253521126761,0.0176678445229682,0.99538,0.5511811023622046,0.54,0.5846153846153845,6
955,0.34513274336283184,0.21,0.52,0.0684931506849315,0.09,0.11267605633802817,0.06007067137809187,0.99648,0.48818897637795233,0.67,0.3076923076923077,5
956,0.3893805309734514,0.36,0.52,0.0821917808219178,0.111,0.056338028169014086,0.014134275618374562,0.99568,0.44881889763779537,0.62,0.44615384615384635,6
957,0.4336283185840708,0.37,0.52,0.07534246575342465,0.088,0.15492957746478872,0.1590106007067138,0.99613,0.43307086614173196,0.58,0.41538461538461546,6
958,0.15929203539823011,0.57,0.12,0.0958904109589041,0.12,0.33802816901408456,0.10600706713780918,0.99519,0.5748031496062991,0.71,0.44615384615384635,7
959,0.3008849557522124,0.59,0.05,0.07534246575342465,0.089,0.15492957746478872,0.09187279151943463,0.99735,0.48818897637795233,0.61,0.24615384615384617,5
960,0.34513274336283184,0.47,0.27,0.0684931506849315,0.0579999999999999,0.23943661971830985,0.11307420494699648,0.99518,0.3307086614173227,0.85,0.41538461538461546,6
961,0.22123893805309736,0.56,0.14,0.04794520547945205,0.078,0.08450704225352114,0.04240282685512367,0.99592,0.417322834645669,0.62,0.13846153846153864,5
962,0.17699115044247782,0.57,0.02,0.0821917808219178,0.115,0.07042253521126761,0.0353356890459364,0.99654,0.5039370078740153,0.69,0.1692307692307693,5
963,0.3716814159292037,0.27,0.39,0.07534246575342465,0.1,0.26760563380281693,0.07420494699646643,0.99546,0.3228346456692912,0.69,0.4307692307692308,6
964,0.34513274336283184,0.47,0.27,0.0684931506849315,0.0579999999999999,0.23943661971830985,0.11307420494699648,0.99518,0.3307086614173227,0.85,0.41538461538461546,6
965,0.32743362831858414,0.34,0.4,0.10273972602739725,0.065,0.323943661971831,0.14840989399293286,0.99554,0.47244094488188937,0.86,0.40000000000000013,6
966,0.3893805309734514,0.38,0.41,0.10273972602739725,0.103,0.07042253521126761,0.014134275618374562,0.99604,0.30708661417322825,0.58,0.5384615384615385,7
967,0.34513274336283184,0.66,0.2,0.0821917808219178,0.0969999999999999,0.3098591549295775,0.37809187279151946,0.99733,0.30708661417322825,0.48,0.12307692307692308,5
968,0.3893805309734514,0.4,0.43,0.10273972602739725,0.068,0.3943661971830986,0.1413427561837456,0.9943,0.3622047244094486,0.6,0.5846153846153845,6
969,0.18584070796460184,0.56,0.09,0.136986301369863,0.079,0.08450704225352114,0.05653710247349823,0.99669,0.5669291338582676,0.61,0.2769230769230768,5
970,0.5132743362831859,0.26,0.48,0.0684931506849315,0.066,0.07042253521126761,0.014134275618374562,0.99724,0.46456692913385833,0.87,0.3846153846153846,6
971,0.5132743362831859,0.26,0.48,0.0684931506849315,0.066,0.07042253521126761,0.014134275618374562,0.99724,0.46456692913385833,0.87,0.3846153846153846,6
972,0.48672566371681414,0.38,0.5,0.10273972602739725,0.104,0.07042253521126761,0.02473498233215548,0.99643,0.3779527559055116,0.65,0.49230769230769234,7
973,0.34513274336283184,0.34,0.44,0.0547945205479452,0.079,0.07042253521126761,0.021201413427561835,0.99605,0.6141732283464565,0.63,0.3538461538461537,5
974,0.3716814159292037,0.33,0.41,0.34246575342465757,0.073,0.08450704225352114,0.02473498233215548,0.99658,0.44094488188976344,0.62,0.5692307692307692,7
975,0.23008849557522126,0.41,0.3,0.0821917808219178,0.083,0.47887323943661975,0.2332155477031802,0.997,0.5511811023622046,0.52,0.15384615384615397,5
976,0.23008849557522126,0.41,0.3,0.0821917808219178,0.083,0.47887323943661975,0.2332155477031802,0.997,0.5511811023622046,0.52,0.15384615384615397,5
977,0.33628318584070804,0.59,0.29,0.11643835616438356,0.109,0.4225352112676057,0.3992932862190813,0.99801,0.3228346456692912,0.5,0.10769230769230775,5
978,0.21238938053097345,0.4,0.32,0.18493150684931506,0.061,0.11267605633802817,0.0812720848056537,0.99416,0.4251968503937005,0.49,0.44615384615384635,7
979,0.6725663716814159,0.45,0.49,0.03424657534246575,0.075,0.02816901408450704,0.0,0.9969,0.30708661417322825,0.63,0.3076923076923077,5
980,0.3982300884955752,0.5,0.3,0.0684931506849315,0.065,0.09859154929577466,0.038869257950530034,0.99774,0.4566929133858264,0.71,0.32307692307692304,6
981,0.4336283185840708,0.86,0.26,0.0684931506849315,0.079,0.16901408450704225,0.07773851590106007,0.99712,0.40157480314960603,0.62,0.24615384615384617,5
982,0.23893805309734517,0.52,0.32,0.0821917808219178,0.07,0.7042253521126761,0.22614840989399293,0.99418,0.47244094488188937,0.82,0.6923076923076923,6
983,0.3982300884955752,0.5,0.3,0.0684931506849315,0.065,0.09859154929577466,0.038869257950530034,0.99774,0.4566929133858264,0.71,0.32307692307692304,6
984,0.6725663716814159,0.45,0.49,0.03424657534246575,0.075,0.02816901408450704,0.0,0.9969,0.30708661417322825,0.63,0.3076923076923077,5
985,0.24778761061946908,0.58,0.0,0.07534246575342465,0.064,0.08450704225352114,0.0176678445229682,0.99562,0.5590551181102361,0.58,0.44615384615384635,6
986,0.4601769911504425,0.34,0.39,0.03424657534246575,0.066,0.02816901408450704,0.0035335689045936404,0.9947,0.35433070866141714,0.55,0.4615384615384617,7
987,0.22123893805309736,0.36,0.3,0.04794520547945205,0.08,0.47887323943661975,0.22614840989399293,0.99693,0.5511811023622046,0.5,0.15384615384615397,5
988,0.2743362831858408,0.39,0.12,0.0547945205479452,0.0969999999999999,0.25352112676056343,0.07420494699646643,0.99596,0.3307086614173227,0.49,0.15384615384615397,5
989,0.4513274336283185,0.295,0.4,0.0410958904109589,0.073,0.18309859154929578,0.053003533568904596,0.99556,0.3149606299212597,0.51,0.3846153846153846,6
990,0.2743362831858408,0.39,0.12,0.0547945205479452,0.0969999999999999,0.25352112676056343,0.07420494699646643,0.99596,0.3307086614173227,0.49,0.15384615384615397,5
991,0.22123893805309736,0.34,0.28,0.07534246575342465,0.0819999999999999,0.4225352112676057,0.21908127208480566,0.99694,0.5590551181102361,0.48,0.15384615384615397,5
992,0.16814159292035402,0.4,0.1,0.07534246575342465,0.076,0.4084507042253521,0.1448763250883392,0.99554,0.48818897637795233,0.48,0.15384615384615397,6
993,0.22123893805309736,0.34,0.28,0.07534246575342465,0.0819999999999999,0.4225352112676057,0.21908127208480566,0.99694,0.5590551181102361,0.48,0.15384615384615397,5
994,0.47787610619469034,0.35,0.45,0.1095890410958904,0.092,0.26760563380281693,0.28975265017667845,0.99918,0.3228346456692912,0.43,0.15384615384615397,5
995,0.2743362831858408,0.6,0.06,0.07534246575342465,0.079,0.25352112676056343,0.12367491166077739,0.99697,0.5118110236220472,0.62,0.2615384615384615,6
996,0.08849557522123891,0.66,0.0,0.08904109589041095,0.087,0.02816901408450704,0.0176678445229682,0.99378,0.7637795275590551,0.63,0.676923076923077,7
997,0.08849557522123891,0.66,0.0,0.08904109589041095,0.087,0.02816901408450704,0.0176678445229682,0.99378,0.7637795275590551,0.63,0.676923076923077,7
998,0.38053097345132747,0.84,0.34,0.03424657534246575,0.05,0.04225352112676056,0.014134275618374562,0.99554,0.29921259842519676,0.48,0.10769230769230775,6
999,0.15929203539823011,0.69,0.0,0.05136986301369863,0.055,0.08450704225352114,0.021201413427561835,0.99162,0.5748031496062991,0.53,0.6923076923076923,6
1000,0.256637168141593,0.43,0.3,0.08904109589041095,0.062,0.07042253521126761,0.021201413427561835,0.99495,0.5511811023622046,0.72,0.476923076923077,7
1001,0.46902654867256643,0.35,0.38,0.0410958904109589,0.0579999999999999,0.4225352112676057,0.1448763250883392,0.99676,0.4094488188976375,0.82,0.33846153846153837,7
1002,0.3982300884955752,0.29,0.33,0.07876712328767121,0.063,0.16901408450704225,0.07420494699646643,0.99516,0.4094488188976375,0.84,0.5076923076923077,7
1003,0.19469026548672563,0.36,0.32,0.06164383561643835,0.067,0.04225352112676056,0.007067137809187281,0.9928,0.48818897637795233,0.55,0.676923076923077,7
1004,0.3185840707964601,0.43,0.29,0.04794520547945205,0.081,0.36619718309859156,0.13780918727915192,0.99603,0.40157480314960603,0.54,0.2923076923076924,5
1005,0.19469026548672563,0.36,0.32,0.06164383561643835,0.067,0.04225352112676056,0.007067137809187281,0.9928,0.48818897637795233,0.55,0.676923076923077,7
1006,0.3982300884955752,0.29,0.33,0.07876712328767121,0.063,0.16901408450704225,0.07420494699646643,0.99516,0.4094488188976375,0.84,0.5076923076923077,7
1007,0.3982300884955752,0.3,0.34,0.07534246575342465,0.064,0.15492957746478872,0.06713780918727916,0.99516,0.4094488188976375,0.84,0.5076923076923077,7
1008,0.38053097345132747,0.35,0.4,0.18493150684931506,0.11,0.15492957746478872,0.0636042402826855,0.99549,0.38582677165354307,0.7,0.5538461538461539,7
1009,0.4424778761061947,0.5,0.36,0.13013698630136986,0.1159999999999999,0.35211267605633806,0.17314487632508835,0.99722,0.34645669291338566,0.68,0.3846153846153846,5
1010,0.38053097345132747,0.28,0.45,0.0547945205479452,0.067,0.08450704225352114,0.021201413427561835,0.99354,0.40157480314960603,0.55,0.6000000000000001,7
1011,0.38053097345132747,0.32,0.31,0.07534246575342465,0.088,0.15492957746478872,0.04593639575971732,0.9957,0.3385826771653542,0.55,0.3076923076923077,6
1012,0.2743362831858408,1.005,0.15,0.0821917808219178,0.102,0.14084507042253522,0.09187279151943463,0.99604,0.38582677165354307,0.48,0.24615384615384617,5
1013,0.256637168141593,0.71,0.0,0.04794520547945205,0.092,0.295774647887324,0.08833922261484099,0.99635,0.5039370078740153,0.58,0.24615384615384617,6
1014,0.3008849557522124,0.58,0.16,0.07534246575342465,0.12,0.02816901408450704,0.0035335689045936404,0.99454,0.3779527559055116,0.58,0.4307692307692308,6
1015,0.5221238938053098,0.39,0.46,0.08904109589041095,0.075,0.18309859154929578,0.07420494699646643,0.99598,0.25196850393700787,0.84,0.4615384615384617,6
1016,0.38053097345132747,0.38,0.4,0.08904109589041095,0.068,0.15492957746478872,0.07773851590106007,0.99486,0.417322834645669,0.75,0.6461538461538461,7
1017,0.3008849557522124,0.18,0.37,0.0,0.049,0.49295774647887325,0.3639575971731449,0.99007,0.11811023622047223,0.44,0.6615384615384614,6
1018,0.3008849557522124,0.18,0.37,0.0,0.049,0.49295774647887325,0.3639575971731449,0.99007,0.11811023622047223,0.44,0.6615384615384614,6
1019,0.21238938053097345,0.5,0.14,0.06164383561643835,0.078,0.1267605633802817,0.06007067137809187,0.99636,0.622047244094488,0.61,0.3076923076923077,5
1020,0.5929203539823009,0.36,0.66,0.10273972602739725,0.123,0.02816901408450704,0.007067137809187281,0.99642,0.3622047244094486,0.53,0.5384615384615385,6
1021,0.5929203539823009,0.36,0.66,0.10273972602739725,0.123,0.02816901408450704,0.007067137809187281,0.99642,0.3622047244094486,0.53,0.5384615384615385,6
1022,0.21238938053097345,0.51,0.09,0.0821917808219178,0.062,0.04225352112676056,0.010600706713780918,0.99584,0.4803149606299213,0.54,0.32307692307692304,5
1023,0.3185840707964601,0.32,0.42,0.0958904109589041,0.098,0.02816901408450704,0.010600706713780918,0.99506,0.417322834645669,0.55,0.6000000000000001,6
1024,0.2743362831858408,0.58,0.01,0.06164383561643835,0.088,0.15492957746478872,0.04240282685512367,0.99568,0.4566929133858264,0.56,0.32307692307692304,7
1025,0.35398230088495575,0.83,0.0,0.13013698630136986,0.095,0.22535211267605634,0.13074204946996465,0.99822,0.46456692913385833,0.6,0.3076923076923077,6
1026,0.2920353982300885,0.31,0.32,0.0684931506849315,0.066,0.18309859154929578,0.10600706713780918,0.99364,0.5275590551181102,0.56,0.6461538461538461,6
